expanded_rl_record_id,anon_instance_id,category,selected_for_expanded_rl,selection_origin,sampling_pool,current_raw_passrate,current_valid_passrate,n_observed,n_valid,n_pass,infra_failure_rows
ERL-B1B51D0F9DE79022,TRN-065E9743E2D37BA2,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-14FB8AAF0793709A,TRN-119037837EE4337D,C,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-455C8B423470B35C,TRN-06A29195416183DD,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-E93A0656A49E9990,TRN-93C72436A5F9FDB4,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-552FB7CABBD3D961,TRN-754F822BD9111B57,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-0A9A29A8EC2E7841,TRN-A25DE5A2C96A15C4,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-6CACC461468E1C20,TRN-15B5CAEB6AEC9F78,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-0F15CF08FF217375,TRN-09A965C9196C8C30,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-F6256EDC49C853B9,TRN-33DEBAB4296A28A4,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-A9EF89EAEE3CDFA8,TRN-93F379D232AA0A41,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-69B0CFD8C6D5A8BD,TRN-0BDB784F1627ECDE,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-EF314597C7D8EA87,TRN-EB2C49D55A6F7F80,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-FDD490BB8DF3B163,TRN-A8EAA614240C8B7B,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-AA641836F8D756DD,TRN-A3A33E82249751E5,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-6A7F0FDD83463158,TRN-BE89028D2C73AE72,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-365A2DA648045BCB,TRN-AC54D518587B005D,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-BBA46288E466AD7B,TRN-87C63AEB8FC5BDBA,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-29279A62D7589F28,TRN-C5F23F9602C5B9B6,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-E967B51ADB4EC72F,TRN-9B5850B54457FABD,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-E59E39421C54331A,TRN-F81F606A19F223A5,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-E4D740C5D397543C,TRN-821E802C14117AE4,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-088925C50B56948B,TRN-9E0D370D2FAAB563,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-9CA2F3B5DA07F9FC,TRN-CBD60CF88370E75E,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-19DA58FCBC51D3D5,TRN-34BC1499DBB97567,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B6A71EB9DE8D9187,TRN-F1B644A283C4812C,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-2171855BF711D72F,TRN-A21F4669D97E6590,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-628A742D5E1F740C,TRN-F5DCF1D435D98717,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-4AD90AEE85CAA01A,TRN-9BF86A793A39BB9A,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5439BC9986922762,TRN-8C1C7B9D9CF25DE8,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-D344CFBFBBF7CDE7,TRN-4DB797206DAB2D50,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-09B782B9D9CCE426,TRN-075B647775B7FBA0,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C3C0772DED5EA03D,TRN-0C71AB0A2612E503,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E163583E62B0E0AB,TRN-485BB43569C29F57,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-18EF830B4061F2F0,TRN-561491FC4C6D538B,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-87D579FCE98345EF,TRN-65E567959B89126B,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-36B4428E6D9192C4,TRN-8D7A04200A548177,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-5EB607E6A9BF0157,TRN-51AD740491DF2B0C,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-341D670C6268B5EA,TRN-E11FE289A057BCD1,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-87E4512CA14AF918,TRN-D68316F07AB7B3EF,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-11402CCFD106D6BB,TRN-E77437683DA3B1BF,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-6CF83713D06F18F7,TRN-FF24E8512D862D30,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-69209A11666E7557,TRN-75F160A7B6DFB096,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7AD3865F12B9599F,TRN-5835F7AA6E46997C,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-195AFDFD087205BA,TRN-039B4CC941C6561D,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-3BCDBE6AA4EFDC13,TRN-17A787666F326A93,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-793F0EC861CE3CA9,TRN-586DAB962B71360B,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C0B48DE7D5E963AE,TRN-DDC06326C46DFDE2,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-7779BEBD377CD779,TRN-2D34E39DB5FB1785,C,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-F2D39CA7F589EF2A,TRN-AE459BCE242E8090,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-94C3431C7DFB0AF1,TRN-3D3551211D5C6B59,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-804AAD1510FE5B7A,TRN-7928F8F0345E5632,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-BEFDF3A1AE6CE6C8,TRN-5FEE33917FB24005,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-4DCFCD2EA193C281,TRN-B89993162ABC13C4,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5D3162AD8BC87503,TRN-AD63A38AE986DEE6,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-ED2AC821EB1645B1,TRN-01758F61A60F2530,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-24E9259335501366,TRN-7FA33180991889F3,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-3F569B50E3D46FC3,TRN-DE26D1611E75A514,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-14495F751B175E71,TRN-F37EBDBE20231EAE,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-BFC91CE8912EFCCF,TRN-AB3C77CF69FB7DE7,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-CCB2044C31EE43C9,TRN-D412D38F359B853F,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-B0DD408E6DB95338,TRN-B6F39447C781B05D,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-6E9AE1498950B82B,TRN-DECEE7082907A739,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-5A2FAA2D51C4A72D,TRN-ECC42A1BD6308758,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-5EE6F538A3BB167B,TRN-D395ECAA98A138D0,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-DA35E4FD18343E04,TRN-C5E2588E8620F9AD,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-2D987808B6A089E5,TRN-948A4E1D5BB8ADAF,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-119827709A037262,TRN-9115C26F4E3AF3B0,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-FB36DBFEBD561D4C,TRN-80A216570B950104,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-A6E5359707C0600E,TRN-A7A5AE452B562C2C,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-D72A27A370954C78,TRN-39DF5CB03E9E5B00,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-8AD2063803B038CC,TRN-50C7B187C3932B1C,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-5F54675ABE116740,TRN-559E8AA3ABEF0B47,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-36F81AD1BE09979A,TRN-707458714B8F7C71,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-3DCA0B71F606E3EF,TRN-61B8E562C1B8818A,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-5A858DEF6B8B6716,TRN-4075F13F5293DFA8,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-840B192EEF7395BF,TRN-F0301D0FF91B2A50,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-8CEEAC05272FB5D0,TRN-F97C97FA7153932B,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-B33A811E0C4EE766,TRN-9118082FFAC55C79,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-846F3119DA37F797,TRN-1B3D8EB36BEE4AB4,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-180AC3F8C62B81DD,TRN-86C5A84CBD93C1B1,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-3FA5FD74EF099D5E,TRN-58D55015CCF1CD70,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-D962CA7D1900474D,TRN-E429394BE8D4764C,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-AADB98B47C8F0311,TRN-CB6F7E001C76CCFB,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-FC54D54ADD24D029,TRN-28674004999A9A79,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-B5FBBF8E77EB81C2,TRN-56435A54537EF22A,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-954DE7A26F8942F7,TRN-6C118F6123DC85FA,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-449780416CF2C112,TRN-E967AD35540F3E13,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-D2C763CC4BE70DB8,TRN-47CBE510E46518DD,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-3B7ADBECA6A96F79,TRN-105A0227E3104323,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-D522B76FD616A3D3,TRN-1EF221714CF88754,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-1FD0FEADF721AC95,TRN-55BDED5A5CC3C72D,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-709AB275B59204F8,TRN-774899E210BA0256,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-F068EFFB93179667,TRN-724957405868C8A5,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-CCF4029EE13362D1,TRN-9F5F1A8F1E836CFA,C,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-3925190904273C76,TRN-CC375883598DE3D9,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-0610035471F080F2,TRN-DE86E1FA7F741F02,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-59803BDA0837393B,TRN-21A69286AC98B453,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-1D8CFD74AF34AE2D,TRN-2A95EA48772B91BD,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-4632284469506F9B,TRN-B44DD0471C870B43,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-55508E0348B8E436,TRN-135AD2C0F28F49C5,C,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-42FD5F44903C422D,TRN-E1FBFAED245D2AEC,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-154798CF4B5FB8EA,TRN-D5839A83C51F373F,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-F2D8E6E54DA619A7,TRN-792181F3117EF7FA,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-816FAB6A16B7B4C0,TRN-73819D87010401AB,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-55EC6E5BB501BEB3,TRN-EA599BE35B0E17F0,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7197B029CE7F76CE,TRN-DBFB84646656EC83,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-CA81CE2F5FA52E3E,TRN-6C3CEE74717AB272,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-63EF6DD1DADE6958,TRN-722FEE10E75CC1B7,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-D10200EA58D5B2C8,TRN-E79E81D070FF05E0,C,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-854A9FEAFC8B6F77,TRN-30D7D306F6B25E51,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-CE9215F8BBA44728,TRN-40A598E9C0EB1A3A,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-2A65BA068218F951,TRN-1120B3C98B9E4953,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B7BA20740D9BBF41,TRN-80E87448046C5122,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-F10C6D39E3A46144,TRN-11C32B5FBB182E8F,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C2E1A3E12E2EB9F7,TRN-976EC5F544D3CBA1,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-FA6B99BAE259ACBE,TRN-9411DD943CA31ABB,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B0C20A80AC8847D1,TRN-7A08C0D84B8A6DBB,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-1676D541720B7167,TRN-4B53C2790E84B7A3,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C755D6B9934ABCFC,TRN-26047A7AFAC2455D,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-4F23FABB63935B02,TRN-CFA9512DEE3C916F,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-EE1FF4BBFA7FD2B5,TRN-AFDEBCA86421A716,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-C4B23176FA046727,TRN-40CAFB2C8E574FD1,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-084F73E26354BBD0,TRN-7020FBAA75017B7F,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-6BFAD1B33F10C958,TRN-EB4B1C03DA6F859B,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-FDB79D98D76BCD56,TRN-E6BDBD4A03C75C4A,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-9ED1B4616CD982F7,TRN-579F8BD1E7E0428F,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-A43EEFE0BB785D46,TRN-20AD8C3F40C6D4B5,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-66C906C32CB6408D,TRN-D04515FF3F1F38C1,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B99D767A7CF02557,TRN-AE1A012DF4D22CAB,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-029EB5D7FB6ECD17,TRN-AB2197329319D491,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-B2BF0CAFB918E648,TRN-3D4DDE0588642DA3,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-3AD8729B3C378AAD,TRN-9C40F1D2B8F0ECF4,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-859F1563A6A48971,TRN-373B762ED3BA8AD1,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A01A0FCAF6106020,TRN-DA1207745D78807A,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-03CFFACE7D195D0F,TRN-F48DDC9DA0E094B5,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-61B11524AF1C65E7,TRN-9DE6B66E0B7B941D,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-00E6374CA18A8F2D,TRN-46B3798B1CF7CC1C,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-76F29D817F710E17,TRN-9080C2079714CCE5,C,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-B9442527215CDE09,TRN-4ADCF0687F42F59A,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-42CFC1496C1406F1,TRN-E2F8B577371942D6,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-06B1EE2003C17D92,TRN-A533D9A62157F405,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-3830FB78D3AD2A48,TRN-A0715748BC68A86B,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C49DD89E95FE07B7,TRN-A64EC7A22844C5D6,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-8FB7E49CF4BC1B96,TRN-7A09A4E02E9304B7,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-03991AF19CB14E46,TRN-B8FC3D6CF6BFA04B,C,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-9EE2C331C1C398EB,TRN-1F29CCA5DC699312,C,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-F516D7F4B9467D71,TRN-F15617BF40FA6D60,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A6D855EA779768E3,TRN-1C11E6419360D0FE,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-647D6DB8CADCCCD7,TRN-520656D21ED526DF,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-501D24D9395E1711,TRN-1841FCB77C14042D,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5336F9859D2C9C56,TRN-F79BDE6F00D91DED,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-6A9C508ED5E0EE0F,TRN-C57272AEE55BD063,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-C1AF91320853A196,TRN-2617535DCFFE1810,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-9124BF7DB9577EF0,TRN-C48218ED9854620B,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-75D46AC7AEB95744,TRN-1797B9C92C44D2E7,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-597BAC03788E48B0,TRN-4AA3095887EDD5E8,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-47D1C863733DB931,TRN-385D6555F0A58987,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-E72CBB2ED187D8AE,TRN-6C00DEB698C2EF2C,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E83E3C73CA5141E9,TRN-3D12529DA7F5935A,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-A38EF60CA65387EF,TRN-19D0326778CE7408,C,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5BB957B831713F69,TRN-50BFDED018A48E6B,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E4807C4D362D6807,TRN-50C4EE3DFACFDBCD,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-3600D2D5304F8F27,TRN-6765657F854D1A54,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-4007ED775838A81D,TRN-6B32262B829F96C0,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-F170811E76189EED,TRN-ADC49F72FAA01B9E,C,true,unseen_probe,informative_non_extreme,0.5,0.6666666666666666,4,3,2,1
ERL-6C157E857FF1C961,TRN-2CA8A05D43F9FAE0,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-56AE6F8FEBBAA751,TRN-FD3DEA46CBFEE8C4,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-83CBB410EDDD84B9,TRN-1563E214450FA380,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-52A5688136A00568,TRN-6C118F6123DC85FA,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-96DD4533F6AE6DC7,TRN-C53BF2C3E117E333,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-AB112A785000B212,TRN-59B15D7BFB3FD135,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5F9316DC07E9245A,TRN-E434B7AA14909610,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-922B2F3C4CBC5639,TRN-9A2D84FA663C5A19,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-793DF6E9973B1A91,TRN-4C31B4C64E00E1C1,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-C5DCA90D860764E4,TRN-A10B380BFDBB09CF,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-369DB3F3BCC617F2,TRN-843E9CCEBF742AF5,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-3440D51391AD8A1B,TRN-6D675F6E769B2D26,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-AD399DA634537415,TRN-6D97E7D8C0EF95E4,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-DEE0E0F15B6F04FA,TRN-78A43B8B0CD6CE6A,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-C8BDE0DCA1408F56,TRN-46AAD94CD990B5CE,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-633A8C1759AF6326,TRN-27631EBC7F7A4D82,C,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-09F4475D38071F66,TRN-94662DE321C244D1,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-C591ADA3BA91B0B1,TRN-E2CE5D68B5DC80FD,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-AE4D06ABBE185DA8,TRN-338F4C7E926EFD49,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-42F18F87882F86D6,TRN-13B2430867F02D56,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-3E232ECCA3413E6C,TRN-C44A54EA24906FC9,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-33D0ED9233648CDA,TRN-2856717292C1073C,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-CDD4A82E0B4D0AEB,TRN-A7B6C69A1589C553,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-6DFF7B21D5165F66,TRN-64B73BEAA64F6FBB,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-3D7598395577AE0C,TRN-7EE0F3FEAEE52334,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-70895A50330DB138,TRN-4EA09BE5486792D8,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-BBC80394F3298974,TRN-810CAE38D0534407,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-80A17867B198F7D8,TRN-98BED4E7C850731B,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-8AA0F1CC7C2C89F5,TRN-2E62C10D14BFA947,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-43C3102B76E83D07,TRN-06223677706F6605,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-71B45363C3C2FFFE,TRN-F37A3808745C80CD,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-EC1EF42D1BBE3D69,TRN-7FC2656C728FE513,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-CC90D679A141D205,TRN-A7D1856B51EA97C5,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-64D26BAA7F5882C3,TRN-8FF0EF2D20700400,C,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-6898D44B0B137EEF,TRN-5FB453F1D0AE56A5,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-61802083854C54BF,TRN-A4AB24566E9F5931,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
