anon_record_id,anon_instance_id,category,training_phase,record_occurrence
REC-ADBC7F9060D13661,TRN-1B80E08F3FE6F83C,A,initial_expert_rl,1
REC-ADD3166DD519BD00,TRN-2381D51A914ED3FC,A,initial_expert_rl,1
REC-AE130145F9896D03,TRN-F2DA9D88FFCBF01A,C,initial_expert_rl,1
REC-AE199626DF535D6D,TRN-41CC5B13DF102FC5,C,initial_expert_rl,1
REC-AE3BA24E1087AF67,TRN-238AAC03225D18FE,C,initial_expert_rl,1
REC-AE3E36C53CB41371,TRN-81688AEE4BC43B9F,A,initial_expert_rl,1
REC-AE855F7A1B214C2C,TRN-3232DF694F94DC5C,C,initial_expert_rl,1
REC-AEADE79346FCC705,TRN-A4D18897BE1CC18A,C,initial_expert_rl,1
REC-AEED8CFB2F0C1F9F,TRN-1EA1763299F1FA49,B,initial_expert_rl,1
REC-AF0401C4A9C1D708,TRN-A7592B5FFD38902A,C,initial_expert_rl,1
REC-AF172CD1C9B667EE,TRN-77B9EC11B7751252,C,initial_expert_rl,1
REC-AF44BB5D72650488,TRN-55F8777006BDB055,B,initial_expert_rl,1
REC-AFA271F102BCB5DA,TRN-4127B5B2BE00B680,C,initial_expert_rl,1
REC-AFBF3E70C374A6E4,TRN-AD47D40DEAFDE980,C,initial_expert_rl,1
REC-AFD64457890EAA55,TRN-2B4B99F0C8E9235B,C,initial_expert_rl,1
REC-B0092089B80AF22C,TRN-1C40F5F1BE7DC405,C,initial_expert_rl,1
REC-B0A1C992A94169AF,TRN-99C4230D1346A977,C,initial_expert_rl,1
REC-B0D3CD99CF808DFB,TRN-DA8E16C580C1B34F,A,initial_expert_rl,1
REC-B0D6211F4F25DD27,TRN-FD87E40422099885,C,initial_expert_rl,1
REC-B1077B5E8A142F6F,TRN-D9AB9254F0D72E5B,B,initial_expert_rl,1
REC-B1119DD1C2251579,TRN-7A830E8F1C3787DB,C,initial_expert_rl,1
REC-B12646D1B0DCC7B8,TRN-14D0320F8946D4D0,C,initial_expert_rl,1
REC-B13F0E9F6CC544FC,TRN-3D2DE2D798AC1BB1,C,initial_expert_rl,1
REC-B1438D70B4119DD5,TRN-4C406CEA37A4EFB3,C,initial_expert_rl,1
REC-B147C2FB987D7B9F,TRN-1B87B4984A37F670,C,initial_expert_rl,1
REC-B14D1323D5775E23,TRN-712186B6A613BB62,A,initial_expert_rl,1
REC-B1715318F01848E5,TRN-C6B968CC81EC6A32,C,initial_expert_rl,1
REC-B17C8BC5EE031E01,TRN-0B9088C2180EFB7B,C,initial_expert_rl,1
REC-B17F6E85C280EDB1,TRN-A28D3BDAC9B3F528,B,initial_expert_rl,1
REC-B18A39095E312BAD,TRN-4B62538C9A471848,B,initial_expert_rl,1
REC-B1B5307DCB23C6B6,TRN-F997660794CEF6C4,C,initial_expert_rl,1
REC-B1B9927D151431C1,TRN-E55D62B72B4A38C1,C,initial_expert_rl,1
REC-B1C6681EF35DE6A0,TRN-6AFAAB9FC0A2A8F4,C,initial_expert_rl,1
REC-B1DDAA9EE7D5CB6B,TRN-80E87448046C5122,C,initial_expert_rl,1
REC-B1F51F3BEE843491,TRN-405371E4F1116A42,C,initial_expert_rl,1
REC-B20B1582E2F47587,TRN-F98FFA237ACF0DB4,B,initial_expert_rl,1
REC-B212680E87970C2D,TRN-7148E074B137CEC8,C,initial_expert_rl,1
REC-B21B22079931DD87,TRN-B1DE1543A31431B7,C,initial_expert_rl,1
REC-B2427ACDE3CF5F12,TRN-ABCCD8947464D0E1,C,initial_expert_rl,1
REC-B24A2DDF21A091AD,TRN-E229B85197239A7F,C,initial_expert_rl,1
REC-B252DF562E72DFDB,TRN-0A7D17C6E6F730B6,A,initial_expert_rl,1
REC-B27426309EE37D99,TRN-B7CE03C33AB36215,C,initial_expert_rl,1
REC-B2825AAF374DE786,TRN-5835F7AA6E46997C,C,initial_expert_rl,1
REC-B29011DC8326C5A2,TRN-BE6028C32113507F,C,initial_expert_rl,1
REC-B2A24FA5AC50C894,TRN-7BAFEA5DEC2FFD54,C,initial_expert_rl,1
REC-B2C00B85F5F861B5,TRN-000470B715FE3BBB,A,initial_expert_rl,1
REC-B2C614BFC8F33F89,TRN-0AABA3A201BCB0E5,B,initial_expert_rl,1
REC-B2D1ECD7109D7526,TRN-9DC2ECC5198D2890,B,initial_expert_rl,1
REC-B2D6962218924576,TRN-7EE1EF604FFC8DF0,A,initial_expert_rl,1
REC-B2E2106CE106A7CC,TRN-E13C858B86E6C0FA,A,initial_expert_rl,1
REC-B2EF43A18474D77D,TRN-AB122A6EC356BECD,A,initial_expert_rl,1
REC-B2F05F02D396E7A2,TRN-8DF07E19C05A8F28,C,initial_expert_rl,1
REC-B2FF66F359BF1B11,TRN-D68BDDD8AA9D938F,B,initial_expert_rl,1
REC-B3027AF78DBA51E8,TRN-7AEACB89647C8809,B,initial_expert_rl,1
REC-B304BAB0E500A3AC,TRN-E6FF93F69ECD46AC,C,initial_expert_rl,1
REC-B30D31F4E1CB29E7,TRN-46C18B57A3C6FEDC,C,initial_expert_rl,1
REC-B333C60233CEE247,TRN-E4846E560423ED15,C,initial_expert_rl,1
REC-B344FEC1CF3CB061,TRN-8F4D7F8F0CF2E2FE,C,initial_expert_rl,1
REC-B3845C08DB549098,TRN-13B5838CC6778631,C,initial_expert_rl,1
REC-B3B464881AD02B5E,TRN-FEF86EDC3BFC696B,C,initial_expert_rl,1
REC-B3D97405806F6B30,TRN-83D835DBC1582049,C,initial_expert_rl,1
REC-B3FC41B5F15CC86B,TRN-309DEA73A7BEF2EA,B,initial_expert_rl,1
REC-B41A09872E720ADB,TRN-FA862799FC864B55,C,initial_expert_rl,1
REC-B43A54EA10463161,TRN-2E4A259852E07BB4,C,initial_expert_rl,1
REC-B44B6DE23251A1B2,TRN-E308DEACE261C6B4,A,initial_expert_rl,1
REC-B46466000AA41F2F,TRN-3080693B7626093D,C,initial_expert_rl,1
REC-B474987A2C971ACF,TRN-57C7F7A5E550C5B4,C,initial_expert_rl,1
REC-B47BCF0997D3A31C,TRN-EA9A6E1DC1915349,C,initial_expert_rl,1
REC-B49F271FEA6F4CBB,TRN-1782297FAE4525DD,C,initial_expert_rl,1
REC-B4A81273E907C0B9,TRN-D1BAC50737A0F4D0,C,initial_expert_rl,1
REC-B4CB8FEF0AE249F1,TRN-18EE895DE8A522E0,C,initial_expert_rl,1
REC-B4CC00E2079ADB83,TRN-9D17E7323DFCB006,A,initial_expert_rl,1
REC-B51A887615B8C1A2,TRN-559E8AA3ABEF0B47,C,initial_expert_rl,1
REC-B5488C91C1E6862C,TRN-BB15E2E99783EF49,C,initial_expert_rl,1
REC-B57CA2DBCA7BE99B,TRN-C073B6E04FC521D5,C,initial_expert_rl,1
REC-B58393C10130826B,TRN-48AA34281955F5A7,C,initial_expert_rl,1
REC-B5850EED4EAC3EF5,TRN-7EE0F3FEAEE52334,C,initial_expert_rl,1
REC-B585362D9B46BEEE,TRN-A404227044A094A7,C,initial_expert_rl,1
REC-B58FE4E9B84A807A,TRN-61335761F502A3CB,B,initial_expert_rl,1
REC-B5A3A8618E90BD7D,TRN-58EE240D5E297FBB,C,initial_expert_rl,1
REC-B5BC6AD9E27F6BB4,TRN-F109502F0578DE6C,B,initial_expert_rl,1
REC-B5D8E1C059F05A31,TRN-381E531F9C9E0C2D,A,initial_expert_rl,1
REC-B5DA799798BDD8D4,TRN-7C67C108BC68B339,B,initial_expert_rl,1
REC-B5F60662AED2C610,TRN-3B3E2E9832F75B1E,C,initial_expert_rl,1
REC-B5FB469E593CD21C,TRN-864EC010BB08DF03,B,initial_expert_rl,1
REC-B622E785FFFB1995,TRN-E0A781CB7D675DFD,A,initial_expert_rl,1
REC-B6288F9998161A08,TRN-4D56B5972084E635,C,initial_expert_rl,1
REC-B6596DA0466AD86E,TRN-F02C13243D7B83AF,A,initial_expert_rl,1
REC-B67B4DB1A1F6F74D,TRN-526E4197D3959B07,A,initial_expert_rl,1
REC-B681456F83734BE6,TRN-28A5693619C5BE4B,A,initial_expert_rl,1
REC-B696B876D3B17FB7,TRN-9617FB693FD61B5F,C,initial_expert_rl,1
REC-B6AACEA3A9FFF988,TRN-9909C4029D552886,B,initial_expert_rl,1
REC-B703D2FA08B72610,TRN-E6BDBD4A03C75C4A,C,initial_expert_rl,1
REC-B723FE2396C3A0C6,TRN-428E0702EB0B7A5B,C,initial_expert_rl,1
REC-B76D61667D149DF9,TRN-F6DEFB0973D36C40,A,initial_expert_rl,1
REC-B770F547FB67F984,TRN-2866913FCB978C16,B,initial_expert_rl,1
REC-B786096569E745DB,TRN-260E91DE26D3D311,C,initial_expert_rl,1
REC-B7B20D35034FEF29,TRN-F71DF3009848C94D,B,initial_expert_rl,1
REC-B7C991DC96232CE4,TRN-54B353554B52C2F1,B,initial_expert_rl,1
REC-B7D82A6F84D54D98,TRN-50FFA55227CBD027,A,initial_expert_rl,1
REC-B7D8D721FC990484,TRN-9B5850B54457FABD,C,initial_expert_rl,1
REC-B7F9412345CCD580,TRN-B211369DD1CC6A92,C,initial_expert_rl,1
REC-B8518814F6BEA87D,TRN-2929E6BE4002D4ED,C,initial_expert_rl,1
REC-B886E8BCF7EBCDFA,TRN-126A63EAD42BB71B,A,initial_expert_rl,1
REC-B88F6538AC35726F,TRN-4131A695CFF4697F,B,initial_expert_rl,1
REC-B893AD273EC456F6,TRN-A7CF1FF1D63DA911,B,initial_expert_rl,1
REC-B8BE37D99B3BD30F,TRN-2DC62F578FB67AD3,C,initial_expert_rl,1
REC-B8DEA9908D22895C,TRN-C2529186CD6A029D,C,initial_expert_rl,1
REC-B8E799A489CB880E,TRN-F6E37D199AC5B9A3,C,initial_expert_rl,1
REC-B900AFB53272B02B,TRN-E0A8DA6204D25400,C,initial_expert_rl,1
REC-B903B85098E5DCFE,TRN-6C118F6123DC85FA,C,initial_expert_rl,1
REC-B9265D54D4F09750,TRN-9A51B76E12ED0D8F,C,initial_expert_rl,1
REC-B928C487C8854E10,TRN-5DD8BEDC5F0F98F5,C,initial_expert_rl,1
REC-B933572FAAA34E8B,TRN-D9D12F1A0B61840B,C,initial_expert_rl,1
REC-B93CB64C7E2F63C0,TRN-1AB09B6EB29F5DEF,B,initial_expert_rl,1
REC-B93EAC7F1332776B,TRN-825B478F0630EE72,C,initial_expert_rl,1
REC-B993739F2E6E7151,TRN-9DC57F70963E8715,C,initial_expert_rl,1
REC-B9A4DE52E72B1677,TRN-C327F42E42A4E567,B,initial_expert_rl,1
REC-B9D61387D003B817,TRN-6E3964E9F99381A8,C,initial_expert_rl,1
REC-B9DA707FF61DB3FA,TRN-FD9850C39AB4017E,A,initial_expert_rl,1
REC-B9E47CCC209E7131,TRN-E217181692513D87,A,initial_expert_rl,1
REC-B9F561B91ACC8144,TRN-0322381F14B3EB2B,B,initial_expert_rl,1
REC-B9F7BECE9AA1D8BB,TRN-8315E7ECD26A8E6B,A,initial_expert_rl,1
REC-B9F98DA52A20AB68,TRN-F21368E6FCFAE06A,B,initial_expert_rl,1
REC-BA0070F1110BAF5A,TRN-64545695C610111C,A,initial_expert_rl,1
REC-BA6422D9DD6BD7B1,TRN-310D5A7819B06FFE,C,initial_expert_rl,1
REC-BA753D7C4035F16D,TRN-A9E8539F16097839,A,initial_expert_rl,1
REC-BAA2C41B448E5D22,TRN-31527E85B2DABBF2,A,initial_expert_rl,1
REC-BAADD2D8A363D562,TRN-D3903AFC0D976F20,A,initial_expert_rl,1
REC-BADA56F976203D61,TRN-CFB4A119929A8C15,B,initial_expert_rl,1
REC-BB018389959A032A,TRN-2CB5F70BD5024E7B,C,initial_expert_rl,1
REC-BB3AD45FDCAAB903,TRN-60B2270D000D42E9,C,initial_expert_rl,1
REC-BB6574BA59F8EECE,TRN-06A29195416183DD,C,initial_expert_rl,1
REC-BB79180FA5DDCBD9,TRN-DDF56B6AB26220EB,B,initial_expert_rl,1
REC-BB7F347037CF60EF,TRN-7D15E2CE35AC1A29,B,initial_expert_rl,1
REC-BB84C5771B18A5AD,TRN-00CEDB01262EA8CE,B,initial_expert_rl,1
REC-BB895C6920CFCA15,TRN-AC3E019D18C2035F,B,initial_expert_rl,1
REC-BBA33220875670EF,TRN-421959DCAD6A1E69,C,initial_expert_rl,1
REC-BBC733FDA6435045,TRN-86E12948710E2280,B,initial_expert_rl,1
REC-BBCBB4C2CEBF2A24,TRN-1E8D635B3C4DC62C,C,initial_expert_rl,1
REC-BBDD74BF4DB22865,TRN-52AFE822FB908AF8,C,initial_expert_rl,1
REC-BBE75BD187964284,TRN-1875C07E211E32AF,B,initial_expert_rl,1
REC-BBFDB961562ED15E,TRN-516F742099E944FC,C,initial_expert_rl,1
REC-BC1158EA8DADC2B9,TRN-ECC42A1BD6308758,C,initial_expert_rl,1
REC-BC1848C1E2371FCE,TRN-6A5FA8EC10C2AC99,C,initial_expert_rl,1
REC-BC2F9707B7EC1511,TRN-7AFE64F361FA7112,B,initial_expert_rl,1
REC-BC3726A174ACD977,TRN-817EEB95F89D6CA1,C,initial_expert_rl,1
REC-BC5409CB78E65BAE,TRN-F8146E23CE0C0DBE,B,initial_expert_rl,1
REC-BC5C34D15A86EB41,TRN-5A67E19A88C2B58A,A,initial_expert_rl,1
REC-BCAD4E5E354F01E2,TRN-B009D35F358466BF,B,initial_expert_rl,1
REC-BCBD05DD0F9F2574,TRN-84A6AEE5277123EC,B,initial_expert_rl,1
REC-BCE45337F01B9924,TRN-9B2A4142D3E75571,C,initial_expert_rl,1
REC-BCF29FDD050AB660,TRN-281D48D1DB819EDB,A,initial_expert_rl,1
REC-BD1896623FFD6C81,TRN-90EC114B1B107816,B,initial_expert_rl,1
REC-BD36266B856DC98D,TRN-CECFEF13438CB2A3,B,initial_expert_rl,1
REC-BD44470CF83A92C6,TRN-BE009F008C6170C8,C,initial_expert_rl,1
REC-BD67B6E682C30B42,TRN-B05FE01D439534BA,C,initial_expert_rl,1
REC-BD6DA1CB395C1178,TRN-F55543FE2629C7AA,A,initial_expert_rl,1
REC-BD7060F6DA1089EE,TRN-878C9F65AD342A2F,C,initial_expert_rl,1
REC-BDC2A6F887CE6E48,TRN-B777C31208E7279A,A,initial_expert_rl,1
REC-BDDBCE0E1C168341,TRN-829D151E4DC4C658,A,initial_expert_rl,1
REC-BDEB538F3892D5FF,TRN-8EF81716A855E336,C,initial_expert_rl,1
REC-BE287C3CC4901361,TRN-74915C8432A814A0,B,initial_expert_rl,1
REC-BE332BBF710372BB,TRN-3AE5A5A8F97FB4E7,C,initial_expert_rl,1
REC-BE4392F7DD54D185,TRN-04A5380B250B8884,C,initial_expert_rl,1
REC-BE60FD8377F50F4E,TRN-E379325C4C05699B,C,initial_expert_rl,1
REC-BE76DECD5B174264,TRN-2CB97BF0A78D7138,A,initial_expert_rl,1
REC-BEAE8FFE3FF67A2C,TRN-878C6D4FFFE393AD,A,initial_expert_rl,1
REC-BEC402A792657E2A,TRN-60DEAFE0C1A0F8AD,C,initial_expert_rl,1
REC-BF46BD152195B68F,TRN-5A39B58D2065973E,C,initial_expert_rl,1
REC-BF4DCBA4E86FA8A8,TRN-D3507510FE3A6BBE,A,initial_expert_rl,1
REC-BF515D7947BEBC90,TRN-3D8696DE5029332B,C,initial_expert_rl,1
REC-BF585DF528F3DB4D,TRN-5E9A1F43EA204C9F,B,initial_expert_rl,1
REC-BF6065DDBBC0C044,TRN-60B4DD41D268D758,B,initial_expert_rl,1
REC-BF75ED3B47117C75,TRN-FE3EABEE8C3A538A,C,initial_expert_rl,1
REC-BF779408B25F8B60,TRN-56931068386DCD22,C,initial_expert_rl,1
REC-BF83952635CC2A50,TRN-33BCD757DAA6D29B,B,initial_expert_rl,1
REC-BF9187802A00E0A7,TRN-3BBC67E9785651FB,B,initial_expert_rl,1
REC-BF9C19D2A13B6C75,TRN-61E33DA2389E9004,C,initial_expert_rl,1
REC-BF9E6DC94E3B119C,TRN-B68D5E6A5F416650,C,initial_expert_rl,1
REC-BFABE83D22023BE3,TRN-A9D4E37A951B21EA,C,initial_expert_rl,1
REC-C0048BA2525375D8,TRN-90193FED8E501340,A,initial_expert_rl,1
REC-C02701F76C021BE7,TRN-BF4A5C7D58C2DB6D,C,initial_expert_rl,1
REC-C035ABD0142FCD0B,TRN-EB98485F29FD6927,B,initial_expert_rl,1
REC-C04A49D23571E660,TRN-CF217B7C8D85A79E,C,initial_expert_rl,1
REC-C0532ADA6D3D7D69,TRN-F5305F7C52C7EF3A,A,initial_expert_rl,1
REC-C0679EA997F2FD60,TRN-898B3A3F2799C973,B,initial_expert_rl,1
REC-C08958B2D9C8A402,TRN-3D50AB6D3600887B,B,initial_expert_rl,1
REC-C0945519C6322ECE,TRN-182346FB9AB05EA0,C,initial_expert_rl,1
REC-C09A9D81C4D5A0B4,TRN-58DD6CC9DFA5EE7A,C,initial_expert_rl,1
REC-C09AAC7B75093C37,TRN-47853C989A4A2672,C,initial_expert_rl,1
REC-C0AEC0C508C8BFA7,TRN-7FC2656C728FE513,C,initial_expert_rl,1
REC-C0CFECA942A28239,TRN-8502549423474AEC,C,initial_expert_rl,1
REC-C0E368D512FD83FE,TRN-2D4D27B7D2774217,B,initial_expert_rl,1
REC-C0EE544AEA6FD751,TRN-F82EE47A629B64ED,A,initial_expert_rl,1
REC-C11920F3DBBF603F,TRN-F86940FE58677FD6,A,initial_expert_rl,1
REC-C160F1801486583F,TRN-5E59E28B1C3BB9CE,C,initial_expert_rl,1
REC-C16F0F86656B1ED0,TRN-6022292B0A2635A8,C,initial_expert_rl,1
REC-C174A8FD01A2104B,TRN-F22B6A9F4CC37DDE,C,initial_expert_rl,1
REC-C1B8BB37F4DFFC14,TRN-0D59940EC8DC3EDD,C,initial_expert_rl,1
REC-C1EBE3AC42AF1ECF,TRN-CDB0E6B28D7A24F7,A,initial_expert_rl,1
REC-C20B94FBC2DB60FF,TRN-1C11E6419360D0FE,C,initial_expert_rl,1
REC-C23D9E48E74422EA,TRN-624E90B6A436ECE5,C,initial_expert_rl,1
REC-C23FBE35EFFD77BC,TRN-E656BFA995D10497,A,initial_expert_rl,1
REC-C244453440DD2369,TRN-F2F799DA5795BC49,A,initial_expert_rl,1
REC-C260F42D67FF372D,TRN-379F936547F0046F,C,initial_expert_rl,1
REC-C28E3181B1A2CB89,TRN-7CEAC968AA07C8A0,C,initial_expert_rl,1
REC-C294C5F4EB87C943,TRN-4AB8BDEE8557195D,C,initial_expert_rl,1
REC-C2CE264666A6F0AA,TRN-E07837C4082E804A,B,initial_expert_rl,1
REC-C2DC1251F7FE94BB,TRN-ACC6602FF5A83917,C,initial_expert_rl,1
REC-C2DF0A4D8162F9EE,TRN-1EA82C3595530FE2,C,initial_expert_rl,1
REC-C2F007DB3DE953EA,TRN-960437A0AC91004A,B,initial_expert_rl,1
REC-C2FB0E420A0E3472,TRN-5234E7EF97CA46FB,A,initial_expert_rl,1
REC-C303836C55F25252,TRN-A64EC7A22844C5D6,C,initial_expert_rl,1
REC-C316AACF5EF55B9A,TRN-65FFE1FDB89ED306,A,initial_expert_rl,1
REC-C322B7A30FCF5F1C,TRN-F5DCD344F1E85BEC,C,initial_expert_rl,1
REC-C32328A0AE2CA48E,TRN-60BA4B6CC73B119D,C,initial_expert_rl,1
REC-C328D7BE8E730729,TRN-073ECC6103FE5013,C,initial_expert_rl,1
REC-C3367040FB38A588,TRN-1B2B86CA31A64E97,C,initial_expert_rl,1
REC-C389C08E145E3676,TRN-013538F79DC7D105,A,initial_expert_rl,1
REC-C396A13EB5B5B68F,TRN-C2AB35C7AA262308,A,initial_expert_rl,1
REC-C3B7519E8C4BCCB4,TRN-A9A6F012CDED3C25,C,initial_expert_rl,1
REC-C3BFA63C9FCFD554,TRN-4B8E02C12D10CEA8,C,initial_expert_rl,1
REC-C3C140CCD03C1C0A,TRN-ED56AF0CB307D905,C,initial_expert_rl,1
REC-C3CAA798AC6D69B1,TRN-40D21FE28233A007,C,initial_expert_rl,1
REC-C3F442FFFC5B816F,TRN-D479F9DBD4262A14,A,initial_expert_rl,1
REC-C3F4BD89B8F30BE3,TRN-6D32243F764024A9,C,initial_expert_rl,1
REC-C3F68B42892AEC9F,TRN-24C8A71B38DDF1B5,A,initial_expert_rl,1
REC-C416D962B5F5F16A,TRN-BDA8A7AFD5A5FC62,C,initial_expert_rl,1
REC-C438B0E4718F06B7,TRN-ABFFC383465539BC,B,initial_expert_rl,1
REC-C43B63A2A718FAB5,TRN-014BE08A6B9A0709,C,initial_expert_rl,1
REC-C4778EE49758A4F4,TRN-040F485CFDE95B4F,B,initial_expert_rl,1
REC-C4853B10C74CE31A,TRN-B75AB1557F33F446,C,initial_expert_rl,1
REC-C4CA1168504DCD10,TRN-619D1C7179215890,B,initial_expert_rl,1
REC-C5115CD6500A63FD,TRN-22014EF936F0D889,C,initial_expert_rl,1
REC-C5163DDC2F5AF7AF,TRN-BF1B89ABAE0A499D,C,initial_expert_rl,1
REC-C528B583720CDB7E,TRN-F3023ABBF26DF7E5,B,initial_expert_rl,1
REC-C52A93EEAD97E87F,TRN-783644D951E8DA91,C,initial_expert_rl,1
REC-C5477EDD1EC329AC,TRN-9900A6177ECF7A0C,C,initial_expert_rl,1
REC-C54A8DF73BBBAF8B,TRN-3BB6F1122516027B,C,initial_expert_rl,1
REC-C559C7F072B4F37F,TRN-D9D950D6428E3391,C,initial_expert_rl,1
REC-C570FE791F30131F,TRN-F81F606A19F223A5,C,initial_expert_rl,1
REC-C579FBBE4A926A73,TRN-E050D1EEDBA4F8AB,B,initial_expert_rl,1
REC-C5899351914CD792,TRN-8E9F723CF5E86570,C,initial_expert_rl,1
REC-C58E22E13F13D3E0,TRN-3E33D34FEE9CF709,C,initial_expert_rl,1
REC-C5C0A0B330676D94,TRN-6B6218D32FF78457,C,initial_expert_rl,1
REC-C5C4C530D71C1C04,TRN-F43591A27610AE57,C,initial_expert_rl,1
REC-C5CE1118AE35B3DB,TRN-81253E4245DEA135,C,initial_expert_rl,1
REC-C5E3E1142477E342,TRN-E0A830662A93D264,C,initial_expert_rl,1
REC-C60A9FF870A636EE,TRN-ADEB888B5108BB74,A,initial_expert_rl,1
REC-C611B38775F3E996,TRN-744A8FCBDB17D15E,A,initial_expert_rl,1
REC-C64A11FA8D53E364,TRN-641D9AA7B28717E9,C,initial_expert_rl,1
REC-C65325BEB877AAEE,TRN-948A4E1D5BB8ADAF,C,initial_expert_rl,1
REC-C65FD9EDE785AC02,TRN-30A72C1C6A7AD63E,B,initial_expert_rl,1
REC-C69BB38945F47AB3,TRN-453DF0B0B784EA05,B,initial_expert_rl,1
REC-C6A1F8A6A28357E9,TRN-06B7E58237457AB4,C,initial_expert_rl,1
REC-C6A646CE97B40FF2,TRN-E2D5488BB070D1EC,C,initial_expert_rl,1
REC-C6ADD83006AEDDD9,TRN-D76AE57B96F3FCBA,C,initial_expert_rl,1
REC-C6BEC07AB9A1132A,TRN-10A03C174AD64769,A,initial_expert_rl,1
REC-C6EC90B14E1AD24F,TRN-6FD9C8BF231F2B9F,C,initial_expert_rl,1
REC-C700DD8619669A9E,TRN-C5E2588E8620F9AD,C,initial_expert_rl,1
REC-C741FDAAB996256F,TRN-D112F99D9F6BCCE1,C,initial_expert_rl,1
REC-C7447DB705EBF39D,TRN-8301F6AF0A041F7B,C,initial_expert_rl,1
REC-C7488C6690FA7C46,TRN-65241B426375CE78,B,initial_expert_rl,1
REC-C74F855DD1DABF48,TRN-A7E417AF7B961C03,C,initial_expert_rl,1
REC-C77427148E1A84B6,TRN-50245B170134578E,C,initial_expert_rl,1
REC-C775CAA561910B85,TRN-1C8B1163D8759078,C,initial_expert_rl,1
REC-C782440D867F4C5E,TRN-128CCDA984627651,C,initial_expert_rl,1
REC-C7B625AC5494B028,TRN-1832F6344E6909C8,C,initial_expert_rl,1
REC-C7CEADE25F634850,TRN-622841FB337938DA,C,initial_expert_rl,1
REC-C7F0225C9908233F,TRN-8590FD3C9141BB58,A,initial_expert_rl,1
REC-C7FD8828360F20BA,TRN-B357C8428096D760,C,initial_expert_rl,1
REC-C80E40F4CDF45D4E,TRN-3C9915FD4873F58E,C,initial_expert_rl,1
REC-C816474BFA4B2538,TRN-FF160CE291A8AC2F,C,initial_expert_rl,1
REC-C847344EAC65555E,TRN-AC6608777E759780,C,initial_expert_rl,1
REC-C8567480A7CE4152,TRN-962D33D360144267,C,initial_expert_rl,1
REC-C858C5E510EA3816,TRN-7514973ED244EA96,B,initial_expert_rl,1
REC-C87B50A897131BBC,TRN-E491890534486ED4,B,initial_expert_rl,1
REC-C89D002C9A1296F7,TRN-0D1A872C0D3A411C,C,initial_expert_rl,1
REC-C8B452EFD87B769E,TRN-11EF44801D7FAA48,B,initial_expert_rl,1
REC-C8BC5F32BB4A068B,TRN-4F413769E9AC2C2F,C,initial_expert_rl,1
REC-C8CBC4021AB193EB,TRN-91F3323B1659A27B,C,initial_expert_rl,1
REC-C8CCC1F30AED3BD3,TRN-5487CA47DB1BA6C6,A,initial_expert_rl,1
REC-C8CD1641E75FFAC1,TRN-279D842009A262D9,C,initial_expert_rl,1
REC-C8F4D1FDCA9801E4,TRN-8722678E2C8BD539,C,initial_expert_rl,1
REC-C8FC10E48334B9BC,TRN-AD21520A2EC3E69E,A,initial_expert_rl,1
REC-C8FFDCBE60301113,TRN-FF8D82BE171567E2,A,initial_expert_rl,1
REC-C906D40CCC85752D,TRN-D34F8CEF80431108,B,initial_expert_rl,1
REC-C92346C83F04B822,TRN-05D2B2123B4F00F0,C,initial_expert_rl,1
REC-C92CD3575A765E96,TRN-1093295C1D194649,B,initial_expert_rl,1
REC-C934A9D9E42343D9,TRN-CBA37779F907FF30,C,initial_expert_rl,1
REC-C9441308567B66E5,TRN-60C2A60652D010F5,C,initial_expert_rl,1
REC-C9489B0A57F83CD9,TRN-8DB2888E491063D1,C,initial_expert_rl,1
REC-C94C345D635761A6,TRN-A429AE461BF0F2D0,B,initial_expert_rl,1
REC-C953DD44B1442217,TRN-A4F040728070F5C3,A,initial_expert_rl,1
REC-C958CB0002E82672,TRN-201EFF58DBD210B7,A,initial_expert_rl,1
REC-C9599F6AE2A986EF,TRN-2F1CFE2B2993D936,C,initial_expert_rl,1
REC-C95C353AA9888B3A,TRN-45C5810AE3D2FF9E,C,initial_expert_rl,1
REC-C96805D17C577DB9,TRN-EF27FB7CE65C7B56,B,initial_expert_rl,1
REC-C984C2C356C8B7AF,TRN-5918D4F74C8DA9FF,C,initial_expert_rl,1
REC-C99C8F9C70CA13C7,TRN-F1FA9640E40654B2,C,initial_expert_rl,1
REC-C9CD002E6E2312A9,TRN-6A271F2DDA95381D,A,initial_expert_rl,1
REC-C9CFF437C78C0BC2,TRN-915E54E116DFB471,B,initial_expert_rl,1
REC-C9D097CDF1017645,TRN-D1142254290CD82A,C,initial_expert_rl,1
REC-C9EC9EFE23233508,TRN-393D9E09D093D2DD,C,initial_expert_rl,1
REC-C9EFC1B27B0CEB0A,TRN-EFE7A5CE0260DEE9,B,initial_expert_rl,1
REC-CA0C8F92B2CC65BC,TRN-2D36747443EF0845,C,initial_expert_rl,1
REC-CA26E7F83C3093D8,TRN-A74E274B038DC962,A,initial_expert_rl,1
REC-CA36971A703BA06A,TRN-E429394BE8D4764C,C,initial_expert_rl,1
REC-CA938A1169C8B074,TRN-75FAB82E11C65E2E,C,initial_expert_rl,1
REC-CACA8EB71CA0D739,TRN-D6ABB8A6856317D9,A,initial_expert_rl,1
REC-CADF5A0F33DC649C,TRN-EE4F3C8253205156,A,initial_expert_rl,1
REC-CAE94BBEECCA433A,TRN-71BD74FD53A0D996,C,initial_expert_rl,1
REC-CB40D61BBBE89497,TRN-CE580A55EFB4F894,C,initial_expert_rl,1
REC-CB4818683DD4C484,TRN-EDAA8916102819E3,A,initial_expert_rl,1
